ESPECIE;GRUPO;CATEGORIA;LANCE;VALOR FINAL;TIPO;SITUACAO;MUNICIPIO;UF;PESO;IDADE
BOVINOS;Macho(s);Não informada;104,159;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;11;0;
BOVINOS;Macho(s) e Femea(s);Não informada;104,158;1.500,00;15.000,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;10;0;
BOVINOS;Femea(s);Não informada;104,157;2.200,00;26.400,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;12;0;
BOVINOS;Femea(s);Não informada;104,156;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Não informada;104,155;3.500,00;3.500,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Não informada;104,154;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Não informada;104,153;5.200,00;5.200,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Não informada;104,152;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Não informada;104,151;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Não informada;104,150;3.520,00;3.520,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Não informada;104,149;6.560,00;6.560,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Não informada;104,148;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Não informada;104,147;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Macho(s);Não informada;104,146;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;2;0;
BOVINOS;Macho(s);Não informada;104,145;1.500,00;7.500,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;5;0;
BOVINOS;Femea(s);Não informada;104,144;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;4;0;
BOVINOS;Femea(s);Não informada;104,143;4.000,00;4.000,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Não informada;104,142;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Não informada;104,141;3.000,00;6.000,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;2;0;
BOVINOS;Femea(s);Novilha(s);104,140;0,00;0,00;Animal(is);Ativo;Barroso;Minas Gerais;1;0;
BOVINOS;Macho(s);Bezerro(s);104,139;0,00;0,00;Animal(is);Ativo;Barroso;Minas Gerais;2;0;
BOVINOS;Macho(s);Garrotinho(s);104,138;0,00;0,00;Animal(is);Ativo;Barroso;Minas Gerais;2;0;
BOVINOS;Femea(s);Não informada;104,137;3.000,00;3.000,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Macho(s);Garrotinho(s);104,136;0,00;0,00;Animal(is);Ativo;Barroso;Minas Gerais;2;0;
BOVINOS;Femea(s);Não informada;104,135;2.200,00;2.200,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Macho(s);Garrotinho(s);104,134;0,00;0,00;Animal(is);Ativo;Barroso;Minas Gerais;2;0;
BOVINOS;Femea(s);Não informada;104,133;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Macho(s);Bezerro(s);104,132;0,00;0,00;Animal(is);Ativo;Barroso;Minas Gerais;3;0;
BOVINOS;Macho(s);Bezerro(s);104,131;0,00;0,00;Animal(is);Ativo;Barroso;Minas Gerais;6;0;
BOVINOS;Femea(s);Vaca(s);104,130;0,00;0,00;Animal(is);Ativo;Barroso;Minas Gerais;1;0;
BOVINOS;Macho(s);Garrotinho(s);104,129;0,00;0,00;Animal(is);Ativo;Barroso;Minas Gerais;1;0;0
BOVINOS;Femea(s);Não informada;104,128;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Novilha(s);104,127;0,00;0,00;Animal(is);Ativo;Barroso;Minas Gerais;1;0;
BOVINOS;Macho(s);Garrotinho(s);104,126;0,00;0,00;Animal(is);Ativo;Barroso;Minas Gerais;1;0;
BOVINOS;Femea(s);Não informada;104,125;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Femea(s);Não informada;104,124;1.360,00;4.080,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;3;0;
BOVINOS;Femea(s);Não informada;104,123;0,00;0,00;Animal(is);Não vendido;São João Del Rei;Minas Gerais;1;0;
BOVINOS;Macho(s);Não informada;104,122;860,00;3.440,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;4;0;
BOVINOS;Femea(s);Não informada;104,121;5.460,00;5.460,00;Animal(is);Vendido;São João Del Rei;Minas Gerais;1;0;
